ambient,coolant,u_d,u_q,motor_speed,torque,i_d,i_q,pm,stator_yoke,stator_tooth,stator_winding
-0.9698993,-1.0812204,0.18036467,1.6816653,2.024119,-0.26425293,-0.7907314,-0.2552163,-0.958162,-0.98716015,-0.7619508,-0.51532596
-0.97797537,-1.0830071,0.18008353,1.6828218,2.024119,-0.26388282,-0.79013705,-0.25533003,-0.9584702,-0.986805,-0.7619508,-0.51867616
-0.98376197,-1.0842874,0.1814579,1.6802785,2.0241168,-0.2636437,-0.79087436,-0.25542596,-0.9563869,-0.98664343,-0.7619508,-0.51780856
-0.9813088,-1.0842975,0.18095584,1.6830074,2.0241158,-0.2628841,-0.7895304,-0.25503656,-0.9575818,-0.9868588,-0.7619508,-0.51509374
-0.9866578,-1.0837672,0.18125543,1.6840494,2.0241168,-0.26308256,-0.78899634,-0.25516906,-0.96135014,-0.9870737,-0.7619508,-0.5176652
-0.9889674,-1.0832527,0.180246,1.6843903,2.0241196,-0.2640502,-0.78903455,-0.2548331,-0.9610943,-0.98648787,-0.7619508,-0.5184061
-0.993161,-1.0808008,0.18206848,1.6835403,2.0241163,-0.2646707,-0.7896473,-0.25516674,-0.9620831,-0.986693,-0.7619508,-0.5156321
-0.9961662,-1.0774982,0.18327764,1.6788801,2.0241175,-0.26516017,-0.7912167,-0.2558331,-0.96141577,-0.9869637,-0.7619508,-0.5134974
-0.99831927,-1.0743926,0.18330397,1.6793549,2.0241153,-0.26364732,-0.7914169,-0.25574717,-0.9602182,-0.9866556,-0.7619508,-0.5114906
-0.99884623,-1.0709577,0.18275827,1.6807171,2.0241163,-0.26478276,-0.7906596,-0.2555101,-0.9588693,-0.98682415,-0.7619508,-0.51306367
-0.9982089,-1.0695716,0.18258336,1.6833047,2.0241182,-0.2645999,-0.7896709,-0.25530764,-0.9560657,-0.9868023,-0.7619508,-0.51643103
-0.99876696,-1.0682424,0.18117926,1.6835403,2.0241187,-0.26385158,-0.7894115,-0.2549456,-0.9533105,-0.98702234,-0.7619508,-0.51730144
-0.9976448,-1.0670214,0.18027136,1.6841121,2.024118,-0.2640388,-0.7887025,-0.25492933,-0.95085144,-0.9848976,-0.7619508,-0.5163461
-0.99785554,-1.0664487,0.18030146,1.682517,2.0241153,-0.26430413,-0.7893837,-0.2552172,-0.9496671,-0.9840728,-0.7619508,-0.5187094
-0.9990219,-1.0673153,0.1827216,1.6806751,2.0241191,-0.2647621,-0.7906061,-0.2556352,-0.94978046,-0.98303455,-0.7619508,-0.5151517
-0.99935013,-1.0678691,0.18217738,1.681157,2.0241182,-0.26516065,-0.7903037,-0.25535062,-0.9492241,-0.98041666,-0.7619508,-0.5149894
-1.0000929,-1.0702147,0.18071197,1.6826727,2.024118,-0.26452187,-0.78953016,-0.25507334,-0.9472393,-0.9783821,-0.7619508,-0.51590115
-1.0006249,-1.0737436,0.18060566,1.6813033,2.0241196,-0.26443616,-0.79030526,-0.25527173,-0.9465102,-0.9779953,-0.7619508,-0.5165179
-0.9999905,-1.0768434,0.18120758,1.6805079,2.0241182,-0.26260003,-0.7900651,-0.25564715,-0.9457604,-0.97756493,-0.7619508,-0.5139486
-0.9995368,-1.0790645,0.18238208,1.6803135,2.024118,-0.2638182,-0.79041713,-0.25578368,-0.94484967,-0.97795963,-0.7619508,-0.5100878
-0.99718106,-1.0806559,0.18239312,1.6799583,2.0241175,-0.264321,-0.79064924,-0.25581262,-0.94237167,-0.9789827,-0.7619508,-0.5081662
-0.9980302,-1.0832747,0.18138246,1.6797442,2.0241196,-0.26474392,-0.7910412,-0.25552624,-0.9391163,-0.9800428,-0.7619508,-0.50506324
-0.9966089,-1.0847143,0.18140294,1.6807998,2.0241199,-0.26573792,-0.7907695,-0.25552726,-0.9376177,-0.98162675,-0.7619508,-0.5032071
-0.9874678,-1.0852755,0.18002577,1.680597,2.0241177,-0.26356217,-0.7898935,-0.25523064,-0.9355385,-0.9818167,-0.7619508,-0.50551265
-0.9753335,-1.0838294,0.18069217,1.6812067,2.024119,-0.26527563,-0.7900806,-0.25531802,-0.93356204,-0.98151296,-0.7619508,-0.5060263
-0.9696855,-1.0821549,0.18118826,1.6820433,2.0241172,-0.26506057,-0.78986573,-0.25548315,-0.9322187,-0.9794434,-0.7619508,-0.5050355
-0.9630999,-1.0801822,0.18182775,1.6805406,2.0241191,-0.266495,-0.790411,-0.25555882,-0.9309375,-0.97786653,-0.7619508,-0.504693
-0.9568576,-1.077727,0.1818632,1.6828154,2.0241168,-0.26569194,-0.789172,-0.25519598,-0.9363375,-0.9779893,-0.7619508,-0.50620997
-0.951878,-1.0755645,0.18173799,1.6813575,2.024118,-0.26482654,-0.7892255,-0.25536624,-0.9403941,-0.9803021,-0.7619508,-0.50487345
-0.95389354,-1.0730406,0.18254012,1.6812274,2.0241172,-0.26497126,-0.7891808,-0.25545713,-0.93851715,-0.98003256,-0.7619508,-0.5047603
-0.96498394,-1.0710305,0.18190657,1.681362,2.024118,-0.26436925,-0.78926116,-0.25537682,-0.93689966,-0.97889274,-0.7619508,-0.5028432
-0.97496015,-1.0696238,0.1817239,1.681362,2.0241168,-0.26470208,-0.7894713,-0.25522673,-0.9354212,-0.97810394,-0.7619508,-0.5008454
-0.9775408,-1.0688511,0.1822606,1.682205,2.0241153,-0.26420546,-0.78899556,-0.255322,-0.9334095,-0.9778525,-0.7619508,-0.500699
-0.9707585,-1.0675247,0.18352805,1.6790918,2.0241177,-0.26408252,-0.7907369,-0.25591564,-0.9304004,-0.9778976,-0.7619508,-0.50232
-0.9714842,-1.0681199,0.18260701,1.6813596,2.024119,-0.26390567,-0.7911427,-0.2557626,-0.92750865,-0.97817004,-0.7619508,-0.5005072
-0.97048044,-1.0702264,0.1823712,1.6794554,2.0241172,-0.26386982,-0.7902011,-0.25577608,-0.9251546,-0.97766864,-0.7619508,-0.50038314
-0.9738229,-1.0723742,0.18237638,1.678822,2.0241156,-0.26408672,-0.7904574,-0.25552392,-0.92371607,-0.97686565,-0.7619508,-0.5016898
-0.97723264,-1.0755599,0.18114825,1.68231,2.0241168,-0.264241,-0.78874487,-0.25513846,-0.9240798,-0.97692823,-0.7619508,-0.5031769
-0.9796757,-1.0778424,0.18192217,1.682509,2.024119,-0.26510784,-0.7886337,-0.25509858,-0.9261117,-0.9770385,-0.7619508,-0.5042425
-0.98041147,-1.0809226,0.18235657,1.6803535,2.0241158,-0.26438162,-0.78914845,-0.2554674,-0.9278914,-0.97483915,-0.7619508,-0.5036105
-0.97332406,-1.0830626,0.18283974,1.681708,2.0241175,-0.26447886,-0.7889413,-0.25552732,-0.926461,-0.9747592,-0.7619508,-0.50514066
-0.97941375,-1.0843943,0.18296815,1.6814554,2.0241184,-0.26531458,-0.7893459,-0.2555462,-0.92323464,-0.97585833,-0.7619508,-0.50649416
-0.98428494,-1.0849789,0.18216355,1.6820765,2.0241175,-0.26445493,-0.78920656,-0.25530314,-0.92020243,-0.97700757,-0.7619508,-0.5061786
-0.98777497,-1.0847595,0.18197618,1.6816136,2.0241172,-0.26483184,-0.78943056,-0.25526187,-0.91796726,-0.9776277,-0.7619508,-0.5053284
-0.9892605,-1.0844005,0.18191624,1.6818401,2.024118,-0.2638595,-0.7887174,-0.2554719,-0.9165523,-0.97728026,-0.7619508,-0.50501287
-0.99337083,-1.0827657,0.18085034,1.6820676,2.0241182,-0.26341942,-0.7882285,-0.2550858,-0.91555434,-0.9761351,-0.7619508,-0.50188583
-0.9958089,-1.0810566,0.17948772,1.6834364,2.0241184,-0.26329866,-0.78746873,-0.25470105,-0.9140671,-0.9764737,-0.7619508,-0.50324386
-0.9980633,-1.0781856,0.18030621,1.6847309,2.0241182,-0.26293594,-0.786967,-0.2546639,-0.9120374,-0.97629535,-0.7619508,-0.5043639
-1.0052621,-1.07549,0.18116361,1.6840564,2.0241172,-0.26343247,-0.7874509,-0.25488052,-0.9109669,-0.9734302,-0.7619508,-0.5034405
-1.0028061,-1.0727856,0.18040077,1.6834692,2.0241199,-0.26361975,-0.78779423,-0.25492886,-0.9112693,-0.97239274,-0.7619508,-0.50134665
-1.0015544,-1.0706462,0.18220757,1.6807742,2.0241163,-0.26332796,-0.7886567,-0.25561202,-0.91140723,-0.96885496,-0.7619508,-0.49929562
-0.9955801,-1.0693485,0.18150327,1.6808065,2.0241182,-0.26327038,-0.78891706,-0.2553425,-0.9099819,-0.96627724,-0.7619508,-0.4954023
-0.9816541,-1.0680491,0.18156143,1.6816128,2.0241175,-0.2636837,-0.7883709,-0.25518838,-0.90941113,-0.965917,-0.7619508,-0.49551353
-0.9665989,-1.0681595,0.18211167,1.6817734,2.0241184,-0.26498717,-0.7885727,-0.255314,-0.90768,-0.96791804,-0.7619508,-0.49761304
-0.9659646,-1.0682387,0.18151149,1.6817203,2.0241203,-0.26436406,-0.78875905,-0.2551046,-0.9072634,-0.96779543,-0.7619508,-0.4963633
-0.96144974,-1.0705469,0.18194324,1.6799679,2.024118,-0.26335347,-0.7885166,-0.2553439,-0.90934986,-0.9686886,-0.7619508,-0.49726713
-0.9587216,-1.0732087,0.18073356,1.6815572,2.0241184,-0.2632711,-0.7879007,-0.25506076,-0.9096259,-0.9698703,-0.7619508,-0.49828205
-0.9547357,-1.075956,0.17897598,1.6842624,2.0241187,-0.26316652,-0.78680146,-0.25463602,-0.908,-0.96715146,-0.7619508,-0.49596122
-0.9305595,-1.0793695,0.18036011,1.6844829,2.024118,-0.26419196,-0.7868817,-0.25472277,-0.9060822,-0.963618,-0.7619508,-0.49811736
-0.9208503,-1.0824202,0.18017936,1.6837658,2.0241165,-0.26422882,-0.7872254,-0.25474155,-0.9043527,-0.9616114,-0.7619508,-0.49984598
-0.91084796,-1.0848749,0.18012223,1.6839535,2.0241182,-0.2639606,-0.78686005,-0.2547007,-0.9035465,-0.95978665,-0.7619508,-0.50001967
-0.8975885,-1.0866674,0.18007758,1.6831522,2.0241196,-0.26419494,-0.7868597,-0.25485137,-0.90177935,-0.9610795,-0.7619508,-0.49845484
-0.88453484,-1.0868765,0.18113025,1.6832618,2.024119,-0.26424202,-0.7870438,-0.25518078,-0.8999663,-0.96245515,-0.7619508,-0.49751735
-0.8807648,-1.0862871,0.1809444,1.6815622,2.0241191,-0.26447225,-0.78805125,-0.2551579,-0.8981821,-0.9641958,-0.7619508,-0.49757993
-0.8704493,-1.0855623,0.18146661,1.6809211,2.024119,-0.26411957,-0.7885178,-0.25530174,-0.8972625,-0.9651557,-0.7619508,-0.49670675
-0.86864156,-1.0839342,0.18128633,1.6810454,2.0241163,-0.26351458,-0.7886355,-0.25541317,-0.8977377,-0.96439147,-0.7619508,-0.49747655
-0.86277765,-1.0822972,0.1821977,1.6786258,2.0241168,-0.26373088,-0.78909034,-0.255744,-0.8961973,-0.9627766,-0.7619508,-0.49626544
-0.8656835,-1.0798808,0.18238017,1.6803493,2.0241172,-0.26444134,-0.7886585,-0.25577125,-0.89520127,-0.96059144,-0.7619508,-0.49723375
-0.87436485,-1.077007,0.18233515,1.6806304,2.0241187,-0.26443762,-0.7883853,-0.25544414,-0.8930195,-0.9583502,-0.7619508,-0.49950662
-0.8866768,-1.0745783,0.18317404,1.6809144,2.0241177,-0.26462606,-0.7884348,-0.25567806,-0.89007926,-0.95828444,-0.7619508,-0.4995194
-0.8883922,-1.0715947,0.18276848,1.6809492,2.0241172,-0.26387578,-0.78830695,-0.25544596,-0.89083,-0.9596532,-0.7619508,-0.49839023
-0.8896208,-1.0696585,0.1828823,1.6807681,2.0241156,-0.26419494,-0.7877226,-0.25556728,-0.8899344,-0.95921516,-0.7619508,-0.4998579
-0.87831765,-1.0685064,0.18106754,1.6808598,2.0241196,-0.26364315,-0.7877102,-0.25525928,-0.88915795,-0.958472,-0.7619508,-0.49944055
-0.8788486,-1.0676136,0.18031633,1.6822793,2.0241172,-0.26278,-0.7869119,-0.255057,-0.8894866,-0.95742905,-0.7619508,-0.4974157
-0.8822754,-1.0685532,0.17990592,1.6850592,2.0241168,-0.26275462,-0.78563887,-0.25475395,-0.88843584,-0.9576873,-0.7619508,-0.49816805
-0.89843667,-1.0706041,0.17964536,1.68413,2.0241199,-0.2631755,-0.78623587,-0.25466302,-0.88626796,-0.95670915,-0.7619508,-0.49551237
-0.88920325,-1.0733169,0.17972985,1.683751,2.024118,-0.26385576,-0.7860966,-0.2547465,-0.88564575,-0.954521,-0.7619508,-0.494601
-0.8775116,-1.0764033,0.17952278,1.6833748,2.0241165,-0.26284957,-0.7860148,-0.25483847,-0.8863436,-0.9533593,-0.7619508,-0.4917079
-0.8772557,-1.0794883,0.18067653,1.6834121,2.0241172,-0.2626086,-0.7863672,-0.255,-0.8854336,-0.95176136,-0.7619508,-0.48868018
-0.87757987,-1.0824045,0.18073675,1.6824671,2.0241182,-0.2631464,-0.7869826,-0.25488153,-0.88523734,-0.95202893,-0.7619508,-0.48673114
-0.8656293,-1.0851661,0.18235917,1.6830275,2.024118,-0.2635755,-0.78657067,-0.25546068,-0.88471794,-0.9535865,-0.7619508,-0.48816207
-0.8707725,-1.0869769,0.18242794,1.6812975,2.024115,-0.26411295,-0.7875203,-0.25543186,-0.88337964,-0.95491946,-0.7619508,-0.48801234
-0.87090397,-1.0871319,0.18272898,1.6802493,2.0241165,-0.26430663,-0.787573,-0.25571898,-0.8822277,-0.9548057,-0.7619508,-0.4874643
-0.8461235,-1.0864028,0.18263982,1.6795783,2.0241191,-0.26390955,-0.7881766,-0.255711,-0.8802741,-0.9522378,-0.7619508,-0.48773268
-0.8278594,-1.0856453,0.18207274,1.682101,2.0241148,-0.2639478,-0.7869957,-0.25537905,-0.87894535,-0.94922185,-0.7619508,-0.48674986
-0.81071144,-1.0838256,0.18173003,1.6825953,2.0241187,-0.26430184,-0.7868928,-0.2551386,-0.87812185,-0.9477765,-0.7619508,-0.48857942
-0.810608,-1.0818833,0.18199173,1.6835414,2.0241163,-0.26331276,-0.7866061,-0.25513595,-0.87724185,-0.9477454,-0.7604589,-0.4864385
-0.81814915,-1.0796851,0.18212199,1.6797915,2.0241182,-0.26266885,-0.78761506,-0.25566822,-0.8760104,-0.9490063,-0.76056695,-0.4863
-0.8271056,-1.0771021,0.18291071,1.6788833,2.0241165,-0.26357502,-0.7882768,-0.25568947,-0.874263,-0.9512952,-0.7609592,-0.4863842
-0.81524837,-1.0744783,0.18207109,1.6781456,2.0241187,-0.26436344,-0.7887232,-0.2557095,-0.8751828,-0.953178,-0.7612402,-0.48582035
-0.80776745,-1.0713886,0.18172637,1.6795462,2.0241175,-0.26456925,-0.7878562,-0.25556672,-0.87524986,-0.95448613,-0.7614417,-0.48468187
-0.7978374,-1.0692084,0.18063457,1.6810845,2.0241184,-0.26511118,-0.78701377,-0.25509655,-0.87193173,-0.95282483,-0.761586,-0.48621634
-0.79732245,-1.0687888,0.18018393,1.6812568,2.024118,-0.26435232,-0.7867264,-0.25522628,-0.86955154,-0.95001936,-0.7601974,-0.48882148
-0.79441565,-1.0681183,0.1809487,1.6816646,2.024118,-0.26547664,-0.7861743,-0.25522664,-0.8681087,-0.9474135,-0.75717187,-0.4882277
-0.7923319,-1.067638,0.18143232,1.682423,2.0241177,-0.2654691,-0.78597695,-0.2549916,-0.86834484,-0.9455504,-0.7578496,-0.48857346
-0.7822091,-1.0702844,0.18212186,1.6820704,2.0241177,-0.26523185,-0.78631186,-0.25519016,-0.8699815,-0.94484955,-0.7590122,-0.4904736
-0.7805399,-1.0743983,0.18154772,1.6838222,2.0241182,-0.26408765,-0.78566533,-0.25509158,-0.8681932,-0.9449295,-0.75984514,-0.49183527
-0.7844204,-1.0773125,0.18190163,1.6836932,2.024119,-0.2641734,-0.7859465,-0.25513548,-0.8664957,-0.94508225,-0.76044214,-0.4914153
-0.78161687,-1.0811479,0.18162088,1.680653,2.0241175,-0.26421908,-0.78660786,-0.25530463,-0.86610174,-0.9443696,-0.76086974,-0.48788297
-0.7740236,-1.0838624,0.18166977,1.6824428,2.0241182,-0.2637313,-0.7857762,-0.2551114,-0.86626464,-0.9435621,-0.7611761,-0.48810616
-0.77721345,-1.0860428,0.18253155,1.6827401,2.0241165,-0.26378775,-0.7859278,-0.25520954,-0.8665214,-0.9436152,-0.7613958,-0.48958793
-0.78102165,-1.0872018,0.18227114,1.6834054,2.0241184,-0.26463178,-0.7858152,-0.25504848,-0.8648045,-0.94362766,-0.76155317,-0.49120054
-0.7791808,-1.0876962,0.18203363,1.6829373,2.0241175,-0.26542714,-0.7861951,-0.2552709,-0.8621643,-0.9435198,-0.7539821,-0.49092388
-0.777355,-1.0874456,0.18342882,1.6802254,2.024116,-0.26476908,-0.7866016,-0.25587067,-0.8602831,-0.943466,-0.7469357,-0.4881185
-0.7694475,-1.0862582,0.18362936,1.6795124,2.0241191,-0.26617154,-0.7872265,-0.2555904,-0.85792875,-0.94368297,-0.74957067,-0.48596135
-0.7754569,-1.0846007,0.18323115,1.6801746,2.0241165,-0.26616004,-0.7871731,-0.255533,-0.8565875,-0.94286263,-0.7530799,-0.4840117
-0.7802709,-1.0829763,0.18331733,1.6796592,2.024118,-0.2651389,-0.78737175,-0.25558463,-0.85701203,-0.9426748,-0.7555946,-0.48316568
-0.7806744,-1.0805019,0.18265311,1.6813078,2.0241184,-0.2648296,-0.7862063,-0.2553188,-0.8585106,-0.94291675,-0.7557552,-0.48120067
-0.7774092,-1.0776536,0.18249944,1.6815044,2.0241199,-0.26454952,-0.7859173,-0.25557014,-0.858623,-0.9431012,-0.7511972,-0.48082092
-0.7750705,-1.0756128,0.18116447,1.6818968,2.0241182,-0.2642512,-0.78507954,-0.25511497,-0.8574175,-0.94314235,-0.75149405,-0.48062226
-0.7931931,-1.0722016,0.18011965,1.6840916,2.024118,-0.26398042,-0.78420025,-0.2547076,-0.8576525,-0.9433601,-0.7541434,-0.4805167
-0.80160946,-1.0699254,0.18134035,1.683105,2.0241165,-0.26450926,-0.785029,-0.2550324,-0.85634804,-0.9436418,-0.75337267,-0.48157936
-0.81677705,-1.0687311,0.18092097,1.682274,2.0241184,-0.26431927,-0.78567666,-0.25506756,-0.85490805,-0.9433676,-0.7536079,-0.4813126
-0.8408448,-1.0686147,0.1804367,1.6839141,2.0241182,-0.26431575,-0.78477997,-0.25482205,-0.8535774,-0.9436426,-0.75109184,-0.48119485
-0.86570555,-1.0692706,0.17994109,1.6827549,2.0241153,-0.2636865,-0.7847139,-0.25490475,-0.8509601,-0.9435499,-0.7517177,-0.4816614
-0.88960975,-1.0721263,0.17955327,1.6835713,2.0241163,-0.26351815,-0.7845655,-0.2547908,-0.84840924,-0.9435201,-0.73886174,-0.4819957
-0.90572286,-1.0749116,0.18038957,1.6833892,2.0241182,-0.26441407,-0.78487474,-0.25496098,-0.8465765,-0.94340163,-0.7331214,-0.48311645
-0.9182847,-1.0778483,0.18085045,1.6850864,2.0241187,-0.2643834,-0.7842366,-0.2546979,-0.8455875,-0.94333154,-0.7378223,-0.48241407
-0.9272843,-1.0799525,0.18082778,1.6838162,2.0241175,-0.2641748,-0.7850415,-0.25515276,-0.8442578,-0.9437424,-0.7317614,-0.48084575
-0.9474405,-1.08351,0.18107784,1.6812578,2.0241165,-0.26348478,-0.7856079,-0.25553748,-0.84400195,-0.9432278,-0.7315867,-0.4786938
-0.96188235,-1.086059,0.18105625,1.6809503,2.0241172,-0.26334426,-0.7858297,-0.2554624,-0.8427962,-0.9434902,-0.7312273,-0.47946534
-0.97375363,-1.0876166,0.1811595,1.6811056,2.0241168,-0.26263586,-0.7859083,-0.25529805,-0.84092695,-0.94438636,-0.72272384,-0.48045877
-0.9797219,-1.0877919,0.18062723,1.6836277,2.0241175,-0.26305816,-0.7844847,-0.2548878,-0.8392239,-0.94460684,-0.7275692,-0.47981197
-0.9845058,-1.0876822,0.18041304,1.6840339,2.0241175,-0.2635546,-0.78457105,-0.25489306,-0.83874774,-0.9440765,-0.7289646,-0.48063374
-0.98640984,-1.0870324,0.17989694,1.6847119,2.0241177,-0.2643479,-0.7840485,-0.25464633,-0.8400145,-0.9435337,-0.72877836,-0.47909272
-0.9750836,-1.0853572,0.18051176,1.6845291,2.0241156,-0.2640361,-0.7835445,-0.2550424,-0.8406552,-0.94330084,-0.7211828,-0.4789433
-0.96696836,-1.0841568,0.18111734,1.6839831,2.0241153,-0.26439676,-0.7838547,-0.2550211,-0.840114,-0.9438674,-0.7167851,-0.47924012
-0.94592285,-1.0809782,0.18121022,1.6841751,2.0241187,-0.2649105,-0.78412896,-0.25506684,-0.83909106,-0.94331086,-0.7220924,-0.47655192
-0.9222134,-1.0783982,0.18050036,1.6846824,2.0241172,-0.2651479,-0.7839093,-0.2547949,-0.83842945,-0.94358236,-0.7323755,-0.47422168
-0.90877825,-1.0754743,0.1800442,1.6840501,2.0241175,-0.26496756,-0.7843299,-0.25486314,-0.83902454,-0.9435977,-0.7377753,-0.47519606
-0.89153695,-1.0737824,0.18135902,1.6806695,2.0241158,-0.26433557,-0.78523815,-0.25551948,-0.8397846,-0.943654,-0.7334428,-0.4765551
-0.8827371,-1.0719317,0.18132077,1.6818637,2.0241168,-0.2651551,-0.78483456,-0.25519475,-0.8385498,-0.9435558,-0.7191174,-0.47837347
-0.8754158,-1.071244,0.18187684,1.6812739,2.0241187,-0.26435855,-0.785238,-0.2552665,-0.8356036,-0.9436975,-0.7068219,-0.47842795
-0.8650933,-1.0715241,0.1822454,1.682218,2.0241175,-0.2640112,-0.7849504,-0.2554061,-0.83181536,-0.94368666,-0.6933867,-0.47798967
-0.8556661,-1.0720273,0.18101768,1.6817139,2.0241206,-0.2630807,-0.7851916,-0.2551663,-0.8301709,-0.94306856,-0.6982631,-0.47863021
-0.84941983,-1.0746727,0.18123184,1.678697,2.0241172,-0.26223683,-0.78603107,-0.255587,-0.83085006,-0.9429154,-0.7066651,-0.48000744
-0.8464658,-1.0771059,0.18289249,1.6770753,2.0241163,-0.2634744,-0.7871329,-0.2561466,-0.8335491,-0.941207,-0.71303165,-0.48088396
-0.82455105,-1.0800589,0.1816928,1.678115,2.0241184,-0.26406345,-0.78654134,-0.25564587,-0.8352747,-0.93966836,-0.7009954,-0.47886807
-0.8093564,-1.082847,0.18247639,1.6778643,2.024119,-0.26502597,-0.78689444,-0.25591797,-0.8363483,-0.9395199,-0.6891665,-0.47301698
-0.80811477,-1.0843743,0.1829436,1.6776007,2.024119,-0.26595098,-0.78707606,-0.25594217,-0.8360932,-0.9393254,-0.68314093,-0.47257015
-0.79808635,-1.0862751,0.18305157,1.6787851,2.024121,-0.2645807,-0.7865529,-0.25584245,-0.8341175,-0.93945414,-0.6774622,-0.47412276
-0.79090154,-1.0876371,0.18401451,1.6752511,2.0241177,-0.2647633,-0.78772604,-0.25635144,-0.83159,-0.9379302,-0.6794525,-0.4747212
-0.83499503,-1.0883106,0.18344747,1.6764582,2.0241177,-0.26604763,-0.78726244,-0.25617442,-0.8307031,-0.9377572,-0.6807109,-0.47669235
-0.8665899,-1.0882219,0.18153505,1.6797601,2.0241177,-0.26535386,-0.78567123,-0.25538954,-0.82978415,-0.93683314,-0.6828939,-0.47634193
-0.88922936,-1.0881584,0.18166913,1.6816298,2.0241182,-0.26430267,-0.7849489,-0.25517878,-0.8290906,-0.936891,-0.67770964,-0.47465876
-0.90544987,-1.0881128,0.18318328,1.6813469,2.0241177,-0.26310587,-0.7851268,-0.25559342,-0.8254801,-0.93721426,-0.6777959,-0.47628036
-0.89676744,-1.0854592,0.1818494,1.679809,2.024118,-0.26255488,-0.7852546,-0.25560617,-0.82213897,-0.9365589,-0.6806539,-0.4769649
-0.89054525,-1.0835578,0.18186405,1.6807209,2.024115,-0.2619864,-0.784851,-0.25560558,-0.81966597,-0.9367617,-0.68290675,-0.47348934
-0.9018243,-1.0803138,0.18162875,1.6806065,2.024118,-0.26324078,-0.78501564,-0.25551784,-0.8196869,-0.93626696,-0.678447,-0.46967718
-0.9149834,-1.0773509,0.18123576,1.6805558,2.0241165,-0.2636698,-0.7852379,-0.25538892,-0.8209462,-0.93602675,-0.6783404,-0.46767992
-0.9056285,-1.0741862,0.1818762,1.6804065,2.0241184,-0.2629375,-0.78533775,-0.25558215,-0.8205875,-0.93546313,-0.67814046,-0.4705453
-0.89689493,-1.0728258,0.18223189,1.6781065,2.0241191,-0.26307872,-0.78567725,-0.2558413,-0.81990623,-0.9355805,-0.68191713,-0.47278216
-0.89317507,-1.071952,0.18239114,1.6809802,2.0241172,-0.26258066,-0.7845623,-0.255617,-0.8197309,-0.93558913,-0.67829823,-0.47107983
-0.8818799,-1.0713929,0.18105567,1.6810306,2.0241168,-0.26367882,-0.7847834,-0.25534138,-0.8186426,-0.93563426,-0.6780276,-0.471329
-0.8758173,-1.0712613,0.18307063,1.6804423,2.0241177,-0.2636923,-0.7851666,-0.2556614,-0.8180978,-0.93494403,-0.67241573,-0.47103015
-0.8714731,-1.0742582,0.18326047,1.6795585,2.0241163,-0.26399356,-0.7856338,-0.25554347,-0.815944,-0.93532103,-0.66707987,-0.4713669
-0.87394434,-1.0775145,0.1832757,1.6815132,2.024121,-0.26447225,-0.78452885,-0.25544292,-0.81287026,-0.9345336,-0.6661287,-0.47241592
-0.89246744,-1.0806205,0.18345077,1.6804804,2.0241168,-0.26529202,-0.78434396,-0.25550932,-0.8123816,-0.9342349,-0.66519535,-0.47335124
-0.9082784,-1.0828462,0.18287316,1.6809105,2.024119,-0.26590478,-0.78435165,-0.25549597,-0.81244195,-0.93458575,-0.66240615,-0.46979845
-0.91859186,-1.0853146,0.18217993,1.6814402,2.0241177,-0.26459584,-0.78401965,-0.2551994,-0.81204146,-0.93505603,-0.6596996,-0.46839118
-0.93410474,-1.0872176,0.18235855,1.6822484,2.024118,-0.26515144,-0.78393245,-0.25514495,-0.81151295,-0.93504894,-0.6572873,-0.46991664
-0.94522023,-1.0885813,0.18306579,1.6799362,2.0241163,-0.26521176,-0.78527385,-0.25572363,-0.8124273,-0.93521255,-0.65603155,-0.46939388
-0.9455695,-1.0890878,0.1823236,1.6793972,2.0241177,-0.26496205,-0.78482705,-0.25565693,-0.81308097,-0.9356695,-0.65584666,-0.4660448
-0.94480467,-1.0887789,0.18155335,1.6802891,2.0241182,-0.26528388,-0.7846758,-0.2554187,-0.81123954,-0.9356876,-0.65584004,-0.46573827
-0.94933355,-1.0882214,0.1807172,1.6817051,2.024119,-0.26468456,-0.7839482,-0.25514263,-0.80719835,-0.93558145,-0.6585582,-0.46360913
-0.9348104,-1.08715,0.18115155,1.6832607,2.024118,-0.26429287,-0.7829405,-0.25492495,-0.80428237,-0.9350858,-0.66108054,-0.46634322
